77.205970,6.623671,2011-03-13T18:52:12
77.233701,6.527593,2011-03-13T18:58:15
77.261433,6.431515,2011-03-13T19:04:18
77.289165,6.335437,2011-03-13T19:10:21
77.316896,6.239360,2011-03-13T19:16:24
77.344628,6.143282,2011-03-13T19:22:27
77.372360,6.047204,2011-03-13T19:28:30
77.400092,5.951126,2011-03-13T19:34:33
77.427823,5.855048,2011-03-13T19:40:36
77.455555,5.758970,2011-03-13T19:46:39
77.483287,5.662892,2011-03-13T19:52:42
77.511018,5.566815,2011-03-13T19:58:45
77.538750,5.470737,2011-03-13T20:04:48
77.566482,5.374659,2011-03-13T20:10:51
77.594213,5.278581,2011-03-13T20:16:54
77.621945,5.182503,2011-03-13T20:22:57
77.649677,5.086425,2011-03-13T20:29:00
77.677409,4.990348,2011-03-13T20:35:03
77.705140,4.894270,2011-03-13T20:41:06
77.732872,4.798192,2011-03-13T20:47:09
77.760604,4.702114,2011-03-13T20:53:12
77.788335,4.606036,2011-03-13T20:59:15
77.816067,4.509958,2011-03-13T21:05:18
77.843799,4.413880,2011-03-13T21:11:21
77.871530,4.317803,2011-03-13T21:17:24
77.899262,4.221725,2011-03-13T21:23:27
77.926994,4.125647,2011-03-13T21:29:30
77.954726,4.029569,2011-03-13T21:35:33
77.982457,3.933491,2011-03-13T21:41:36
78.010189,3.837413,2011-03-13T21:47:39
78.037921,3.741335,2011-03-13T21:53:42
78.065652,3.645258,2011-03-13T21:59:45
78.093384,3.549180,2011-03-13T22:05:48
78.121116,3.453102,2011-03-13T22:11:51
78.148847,3.357024,2011-03-13T22:17:54
78.176579,3.260946,2011-03-13T22:23:57
78.204311,3.164868,2011-03-13T22:30:00
78.232042,3.068791,2011-03-13T22:36:03
78.259774,2.972713,2011-03-13T22:42:06
78.287506,2.876635,2011-03-13T22:48:09
78.315238,2.780557,2011-03-13T22:54:12
78.342969,2.684479,2011-03-13T23:00:15
78.370701,2.588401,2011-03-13T23:06:18
78.398433,2.492323,2011-03-13T23:12:21
78.426164,2.396246,2011-03-13T23:18:24
78.453896,2.300168,2011-03-13T23:24:27
78.481628,2.204090,2011-03-13T23:30:30
78.509359,2.108012,2011-03-13T23:36:33
78.537091,2.011934,2011-03-13T23:42:36
78.564823,1.915856,2011-03-13T23:48:39
78.592555,1.819779,2011-03-13T23:54:42
78.620286,1.723701,2011-03-14T00:00:45
78.648018,1.627623,2011-03-14T00:06:48
78.675750,1.531545,2011-03-14T00:12:51
78.703481,1.435467,2011-03-14T00:18:54
78.731213,1.339389,2011-03-14T00:24:57
