-41.000000,-51.000000,2020-06-26T16:30:00
-41.081633,-51.081633,2020-06-26T16:32:24
-41.163265,-51.163265,2020-06-26T16:34:48
-41.244898,-51.244898,2020-06-26T16:37:12
-41.326531,-51.326531,2020-06-26T16:39:36
-41.408163,-51.408163,2020-06-26T16:42:00
-41.489796,-51.489796,2020-06-26T16:44:24
-41.571429,-51.571429,2020-06-26T16:46:48
-41.653061,-51.653061,2020-06-26T16:49:12
-41.734694,-51.734694,2020-06-26T16:51:36
-41.816327,-51.816327,2020-06-26T16:54:00
-41.897959,-51.897959,2020-06-26T16:56:24
-41.979592,-51.979592,2020-06-26T16:58:48
-42.061224,-52.061224,2020-06-26T17:01:12
-42.142857,-52.142857,2020-06-26T17:03:36
-42.224490,-52.224490,2020-06-26T17:06:00
-42.306122,-52.306122,2020-06-26T17:08:24
-42.387755,-52.387755,2020-06-26T17:10:48
-42.469388,-52.469388,2020-06-26T17:13:12
-42.551020,-52.551020,2020-06-26T17:15:36
-42.632653,-52.632653,2020-06-26T17:18:00
-42.714286,-52.714286,2020-06-26T17:20:24
-42.795918,-52.795918,2020-06-26T17:22:48
-42.877551,-52.877551,2020-06-26T17:25:12
-42.959184,-52.959184,2020-06-26T17:27:36
-43.040816,-53.040816,2020-06-26T17:30:00
-43.122449,-53.122449,2020-06-26T17:32:24
-43.204082,-53.204082,2020-06-26T17:34:48
-43.285714,-53.285714,2020-06-26T17:37:12
-43.367347,-53.367347,2020-06-26T17:39:36
-43.448980,-53.448980,2020-06-26T17:42:00
-43.530612,-53.530612,2020-06-26T17:44:24
-43.612245,-53.612245,2020-06-26T17:46:48
-43.693878,-53.693878,2020-06-26T17:49:12
-43.775510,-53.775510,2020-06-26T17:51:36
-43.857143,-53.857143,2020-06-26T17:54:00
-43.938776,-53.938776,2020-06-26T17:56:24
-44.020408,-54.020408,2020-06-26T17:58:48
-44.102041,-54.102041,2020-06-26T18:01:12
-44.183673,-54.183673,2020-06-26T18:03:36
-44.265306,-54.265306,2020-06-26T18:06:00
-44.346939,-54.346939,2020-06-26T18:08:24
-44.428571,-54.428571,2020-06-26T18:10:48
-44.510204,-54.510204,2020-06-26T18:13:12
-44.591837,-54.591837,2020-06-26T18:15:36
-44.673469,-54.673469,2020-06-26T18:18:00
-44.755102,-54.755102,2020-06-26T18:20:24
-44.836735,-54.836735,2020-06-26T18:22:48
-44.918367,-54.918367,2020-06-26T18:25:12
-45.000000,-55.000000,2020-06-26T18:27:36
