-41.480000,170.170000,2020-06-26T16:30:00
-41.480408,170.170408,2020-06-26T16:38:24
-41.480816,170.170816,2020-06-26T16:46:48
-41.481224,170.171224,2020-06-26T16:55:12
-41.481633,170.171633,2020-06-26T17:03:36
-41.482041,170.172041,2020-06-26T17:12:00
-41.482449,170.172449,2020-06-26T17:20:24
-41.482857,170.172857,2020-06-26T17:28:48
-41.483265,170.173265,2020-06-26T17:37:12
-41.483673,170.173673,2020-06-26T17:45:36
-41.484082,170.174082,2020-06-26T17:54:00
-41.484490,170.174490,2020-06-26T18:02:24
-41.484898,170.174898,2020-06-26T18:10:48
-41.485306,170.175306,2020-06-26T18:19:12
-41.485714,170.175714,2020-06-26T18:27:36
-41.486122,170.176122,2020-06-26T18:36:00
-41.486531,170.176531,2020-06-26T18:44:24
-41.486939,170.176939,2020-06-26T18:52:48
-41.487347,170.177347,2020-06-26T19:01:12
-41.487755,170.177755,2020-06-26T19:09:36
-41.488163,170.178163,2020-06-26T19:18:00
-41.488571,170.178571,2020-06-26T19:26:24
-41.488980,170.178980,2020-06-26T19:34:48
-41.489388,170.179388,2020-06-26T19:43:12
-41.489796,170.179796,2020-06-26T19:51:36
-41.490204,170.180204,2020-06-26T20:00:00
-41.490612,170.180612,2020-06-26T20:08:24
-41.491020,170.181020,2020-06-26T20:16:48
-41.491429,170.181429,2020-06-26T20:25:12
-41.491837,170.181837,2020-06-26T20:33:36
-41.492245,170.182245,2020-06-26T20:42:00
-41.492653,170.182653,2020-06-26T20:50:24
-41.493061,170.183061,2020-06-26T20:58:48
-41.493469,170.183469,2020-06-26T21:07:12
-41.493878,170.183878,2020-06-26T21:15:36
-41.494286,170.184286,2020-06-26T21:24:00
-41.494694,170.184694,2020-06-26T21:32:24
-41.495102,170.185102,2020-06-26T21:40:48
-41.495510,170.185510,2020-06-26T21:49:12
-41.495918,170.185918,2020-06-26T21:57:36
-41.496327,170.186327,2020-06-26T22:06:00
-41.496735,170.186735,2020-06-26T22:14:24
-41.497143,170.187143,2020-06-26T22:22:48
-41.497551,170.187551,2020-06-26T22:31:12
-41.497959,170.187959,2020-06-26T22:39:36
-41.498367,170.188367,2020-06-26T22:48:00
-41.498776,170.188776,2020-06-26T22:56:24
-41.499184,170.189184,2020-06-26T23:04:48
-41.499592,170.189592,2020-06-26T23:13:12
-41.500000,170.190000,2020-06-26T23:21:36
